,Reviews_ID,Date,Review,Rating,Product,District_id,Tokens,context_around_service
5226,13447,02/10/2015,unhelpful staff bad financial advice long wait time terrible manager long wait time terrible manager,1,Mortgage,55,"['unhelpful', 'staff', 'bad', 'financial', 'advice', 'long', 'wait', 'time', 'terrible', 'manager', 'long', 'wait', 'time', 'terrible', 'manager']",[]
5233,13467,02/10/2015,terrible manager unhelpful staff rising high fee,1,Mortgage,46,"['terrible', 'manager', 'unhelpful', 'staff', 'rising', 'high', 'fee']",[]
5258,13527,03/10/2015,insecure great rising,1,Mortgage,59,"['insecure', 'great', 'rising']",[]
5259,13528,03/10/2015,limited service rude customer service mum bad financial advice insecure slow transaction,1,Mortgage,37,"['limited', 'service', 'rude', 'customer', 'service', 'mum', 'bad', 'financial', 'advice', 'insecure', 'slow', 'transaction']",[]
5277,13580,04/10/2015,fee poor interest rate hope youre proud insecure unhelpful staff great,1,Mortgage,46,"['fee', 'poor', 'interest', 'rate', 'hope', 'youre', 'proud', 'insecure', 'unhelpful', 'staff', 'great']",[]
5288,13601,04/10/2015,bad financial advice poor interest rate great high fee mum rude customer service,1,Mortgage,63,"['bad', 'financial', 'advice', 'poor', 'interest', 'rate', 'great', 'high', 'fee', 'mum', 'rude', 'customer', 'service']",[]
5301,13630,05/10/2015,bad financial advice rude customer service great poor interest rate mum insecure fee unhelpful staff,1,Mortgage,55,"['bad', 'financial', 'advice', 'rude', 'customer', 'service', 'great', 'poor', 'interest', 'rate', 'mum', 'insecure', 'fee', 'unhelpful', 'staff']",[]
5315,13664,06/10/2015,poor interest rate distressed happened terrible manager insecure rising,1,Mortgage,27,"['poor', 'interest', 'rate', 'distressed', 'happened', 'terrible', 'manager', 'insecure', 'rising']",[]
5321,13683,06/10/2015,great distressed bad financial advice long wait time great,1,Mortgage,64,"['great', 'distressed', 'bad', 'financial', 'advice', 'long', 'wait', 'time', 'great']",[]
5325,13705,06/10/2015,great terrible manager unhelpful staff poor interest rate insecure insecure,1,Mortgage,11,"['great', 'terrible', 'manager', 'unhelpful', 'staff', 'poor', 'interest', 'rate', 'insecure', 'insecure']",[]
5337,13739,07/10/2015,distressed additional charge distressed,1,Mortgage,9,"['distressed', 'additional', 'charge', 'distressed']",[]
5341,13754,07/10/2015,distressed additional charge high fee insecure slow transaction happened insecure,1,Mortgage,71,"['distressed', 'additional', 'charge', 'high', 'fee', 'insecure', 'slow', 'transaction', 'happened', 'insecure']",[]
5358,13793,08/10/2015,poor interest rate bad financial advice long wait time limited service high fee,1,Mortgage,9,"['poor', 'interest', 'rate', 'bad', 'financial', 'advice', 'long', 'wait', 'time', 'limited', 'service', 'high', 'fee']",[]
5370,13826,09/10/2015,rude customer service unhelpful staff limited service unhelpful staff terrible manager long wait time additional charge,1,Mortgage,76,"['rude', 'customer', 'service', 'unhelpful', 'staff', 'limited', 'service', 'unhelpful', 'staff', 'terrible', 'manager', 'long', 'wait', 'time', 'additional', 'charge']",[]
5381,13849,09/10/2015,unhelpful staff rude customer service long wait time,1,Mortgage,9,"['unhelpful', 'staff', 'rude', 'customer', 'service', 'long', 'wait', 'time']",[]
5387,13864,09/10/2015,bad financial advice slow transaction poor interest rate happened,1,Mortgage,74,"['bad', 'financial', 'advice', 'slow', 'transaction', 'poor', 'interest', 'rate', 'happened']",[]
5392,13882,10/10/2015,additional charge rising terrible manager high fee mum poor interest rate bad financial advice slow transaction,1,Mortgage,63,"['additional', 'charge', 'rising', 'terrible', 'manager', 'high', 'fee', 'mum', 'poor', 'interest', 'rate', 'bad', 'financial', 'advice', 'slow', 'transaction']",[]
5393,13883,10/10/2015,poor interest rate happened great insecure limited service,1,Mortgage,29,"['poor', 'interest', 'rate', 'happened', 'great', 'insecure', 'limited', 'service']",[]
5399,13901,10/10/2015,fee rising rising unhelpful staff,1,Mortgage,39,"['fee', 'rising', 'rising', 'unhelpful', 'staff']",[]
5405,13923,10/10/2015,distressed bad financial advice unhelpful staff great poor interest rate insecure slow transaction hope youre proud,1,Mortgage,5,"['distressed', 'bad', 'financial', 'advice', 'unhelpful', 'staff', 'great', 'poor', 'interest', 'rate', 'insecure', 'slow', 'transaction', 'hope', 'youre', 'proud']",[]
5419,13964,11/10/2015,additional charge insecure bad financial advice rude customer service great insecure unhelpful staff,1,Mortgage,33,"['additional', 'charge', 'insecure', 'bad', 'financial', 'advice', 'rude', 'customer', 'service', 'great', 'insecure', 'unhelpful', 'staff']",[]
5434,13998,12/10/2015,mum high fee rude customer service hope youre proud terrible manager long wait time distressed additional charge,1,Mortgage,71,"['mum', 'high', 'fee', 'rude', 'customer', 'service', 'hope', 'youre', 'proud', 'terrible', 'manager', 'long', 'wait', 'time', 'distressed', 'additional', 'charge']",[]
5435,13999,12/10/2015,limited service rude customer service rising hope youre proud rude customer service slow transaction additional charge,1,Mortgage,55,"['limited', 'service', 'rude', 'customer', 'service', 'rising', 'hope', 'youre', 'proud', 'rude', 'customer', 'service', 'slow', 'transaction', 'additional', 'charge']",[]
5451,14043,13/10/2015,distressed great bad financial advice long wait time,1,Mortgage,67,"['distressed', 'great', 'bad', 'financial', 'advice', 'long', 'wait', 'time']",[]
5452,14044,13/10/2015,bad financial advice hope youre proud poor interest rate hope youre proud terrible manager,1,Mortgage,55,"['bad', 'financial', 'advice', 'hope', 'youre', 'proud', 'poor', 'interest', 'rate', 'hope', 'youre', 'proud', 'terrible', 'manager']",[]
5453,14045,13/10/2015,great poor interest rate fee slow transaction rising slow transaction,1,Mortgage,60,"['great', 'poor', 'interest', 'rate', 'fee', 'slow', 'transaction', 'rising', 'slow', 'transaction']",[]
5466,14082,13/10/2015,high fee bad financial advice distressed high fee long wait time bad financial advice rising great,1,Mortgage,8,"['high', 'fee', 'bad', 'financial', 'advice', 'distressed', 'high', 'fee', 'long', 'wait', 'time', 'bad', 'financial', 'advice', 'rising', 'great']",[]
5485,14124,15/10/2015,great rude customer service distressed,1,Mortgage,57,"['great', 'rude', 'customer', 'service', 'distressed']",[]
5495,14143,15/10/2015,hope youre proud long wait time mum mum rising high fee rude customer service,1,Mortgage,31,"['hope', 'youre', 'proud', 'long', 'wait', 'time', 'mum', 'mum', 'rising', 'high', 'fee', 'rude', 'customer', 'service']",[]
5496,14144,15/10/2015,terrible manager distressed additional charge rude customer service terrible manager rising high fee,1,Mortgage,41,"['terrible', 'manager', 'distressed', 'additional', 'charge', 'rude', 'customer', 'service', 'terrible', 'manager', 'rising', 'high', 'fee']",[]
5504,14162,15/10/2015,distressed high fee terrible manager unhelpful staff,1,Mortgage,5,"['distressed', 'high', 'fee', 'terrible', 'manager', 'unhelpful', 'staff']",[]
5505,14163,15/10/2015,great limited service happened slow transaction terrible manager limited service,1,Mortgage,39,"['great', 'limited', 'service', 'happened', 'slow', 'transaction', 'terrible', 'manager', 'limited', 'service']",[]
5540,14234,17/10/2015,long wait time fee additional charge happened limited service,1,Mortgage,35,"['long', 'wait', 'time', 'fee', 'additional', 'charge', 'happened', 'limited', 'service']",[]
5572,14323,19/10/2015,terrible manager high fee long wait time mum mum distressed,1,Mortgage,9,"['terrible', 'manager', 'high', 'fee', 'long', 'wait', 'time', 'mum', 'mum', 'distressed']",[]
5573,14324,19/10/2015,bad financial advice insecure unhelpful staff mum rude customer service rising happened,1,Mortgage,5,"['bad', 'financial', 'advice', 'insecure', 'unhelpful', 'staff', 'mum', 'rude', 'customer', 'service', 'rising', 'happened']",[]
5579,14340,20/10/2015,poor interest rate hope youre proud distressed unhelpful staff,1,Mortgage,66,"['poor', 'interest', 'rate', 'hope', 'youre', 'proud', 'distressed', 'unhelpful', 'staff']",[]
5580,14341,20/10/2015,rising poor interest rate hope youre proud limited service slow transaction terrible manager fee,1,Mortgage,37,"['rising', 'poor', 'interest', 'rate', 'hope', 'youre', 'proud', 'limited', 'service', 'slow', 'transaction', 'terrible', 'manager', 'fee']",[]
5581,14342,20/10/2015,insecure high fee insecure long wait time insecure,1,Mortgage,66,"['insecure', 'high', 'fee', 'insecure', 'long', 'wait', 'time', 'insecure']",[]
5615,14447,21/10/2015,great slow transaction unhelpful staff great poor interest rate,1,Mortgage,66,"['great', 'slow', 'transaction', 'unhelpful', 'staff', 'great', 'poor', 'interest', 'rate']",[]
5623,14461,21/10/2015,happened mum bad financial advice limited service rising,1,Mortgage,37,"['happened', 'mum', 'bad', 'financial', 'advice', 'limited', 'service', 'rising']",[]
5634,14487,22/10/2015,rude customer service rising hope youre proud hope youre proud happened,1,Mortgage,16,"['rude', 'customer', 'service', 'rising', 'hope', 'youre', 'proud', 'hope', 'youre', 'proud', 'happened']",[]
5635,14488,22/10/2015,high fee poor interest rate bad financial advice rude customer service insecure additional charge unhelpful staff,1,Mortgage,28,"['high', 'fee', 'poor', 'interest', 'rate', 'bad', 'financial', 'advice', 'rude', 'customer', 'service', 'insecure', 'additional', 'charge', 'unhelpful', 'staff']",[]
5636,14489,22/10/2015,happened hope youre proud unhelpful staff fee rude customer service,1,Mortgage,63,"['happened', 'hope', 'youre', 'proud', 'unhelpful', 'staff', 'fee', 'rude', 'customer', 'service']",[]
5649,14537,23/10/2015,unhelpful staff unhelpful staff fee bad financial advice rising insecure hope youre proud,1,Mortgage,71,"['unhelpful', 'staff', 'unhelpful', 'staff', 'fee', 'bad', 'financial', 'advice', 'rising', 'insecure', 'hope', 'youre', 'proud']",[]
5655,14549,23/10/2015,poor interest rate happened slow transaction unhelpful staff hope youre proud long wait time bad financial advice distressed,1,Mortgage,65,"['poor', 'interest', 'rate', 'happened', 'slow', 'transaction', 'unhelpful', 'staff', 'hope', 'youre', 'proud', 'long', 'wait', 'time', 'bad', 'financial', 'advice', 'distressed']",[]
5656,14550,23/10/2015,long wait time high fee high fee rising high fee insecure,1,Mortgage,8,"['long', 'wait', 'time', 'high', 'fee', 'high', 'fee', 'rising', 'high', 'fee', 'insecure']",[]
5657,14551,23/10/2015,bad financial advice slow transaction high fee high fee limited service unhelpful staff,1,Mortgage,63,"['bad', 'financial', 'advice', 'slow', 'transaction', 'high', 'fee', 'high', 'fee', 'limited', 'service', 'unhelpful', 'staff']",[]
5658,14552,23/10/2015,slow transaction slow transaction insecure great happened rude customer service,1,Mortgage,42,"['slow', 'transaction', 'slow', 'transaction', 'insecure', 'great', 'happened', 'rude', 'customer', 'service']",[]
5664,14571,24/10/2015,terrible manager rising happened fee rising,1,Mortgage,14,"['terrible', 'manager', 'rising', 'happened', 'fee', 'rising']",[]
5671,14587,24/10/2015,additional charge insecure unhelpful staff,1,Mortgage,9,"['additional', 'charge', 'insecure', 'unhelpful', 'staff']",[]
5686,14623,25/10/2015,insecure additional charge long wait time distressed fee,1,Mortgage,45,"['insecure', 'additional', 'charge', 'long', 'wait', 'time', 'distressed', 'fee']",[]
5696,14642,25/10/2015,additional charge long wait time happened terrible manager fee unhelpful staff,1,Mortgage,8,"['additional', 'charge', 'long', 'wait', 'time', 'happened', 'terrible', 'manager', 'fee', 'unhelpful', 'staff']",[]
5697,14643,25/10/2015,distressed distressed long wait time bad financial advice slow transaction terrible manager happened,1,Mortgage,71,"['distressed', 'distressed', 'long', 'wait', 'time', 'bad', 'financial', 'advice', 'slow', 'transaction', 'terrible', 'manager', 'happened']",[]
5734,14745,27/10/2015,distressed happened limited service long wait time long wait time great long wait time,1,Mortgage,66,"['distressed', 'happened', 'limited', 'service', 'long', 'wait', 'time', 'long', 'wait', 'time', 'great', 'long', 'wait', 'time']",[]
5740,14768,28/10/2015,great rising rude customer service great distressed long wait time great,1,Mortgage,39,"['great', 'rising', 'rude', 'customer', 'service', 'great', 'distressed', 'long', 'wait', 'time', 'great']",[]
5748,14783,28/10/2015,happened high fee long wait time slow transaction additional charge terrible manager,1,Mortgage,71,"['happened', 'high', 'fee', 'long', 'wait', 'time', 'slow', 'transaction', 'additional', 'charge', 'terrible', 'manager']",[]
5753,14798,28/10/2015,long wait time mum great unhelpful staff,1,Mortgage,8,"['long', 'wait', 'time', 'mum', 'great', 'unhelpful', 'staff']",[]
5758,14819,29/10/2015,high fee unhelpful staff poor interest rate slow transaction,1,Mortgage,62,"['high', 'fee', 'unhelpful', 'staff', 'poor', 'interest', 'rate', 'slow', 'transaction']",[]
5771,14854,30/10/2015,terrible manager limited service happened long wait time limited service insecure,1,Mortgage,28,"['terrible', 'manager', 'limited', 'service', 'happened', 'long', 'wait', 'time', 'limited', 'service', 'insecure']",[]
5779,14876,31/10/2015,terrible manager unhelpful staff long wait time limited service mum rude customer service high fee mum,1,Mortgage,8,"['terrible', 'manager', 'unhelpful', 'staff', 'long', 'wait', 'time', 'limited', 'service', 'mum', 'rude', 'customer', 'service', 'high', 'fee', 'mum']",[]
5787,14890,31/10/2015,insecure distressed terrible manager rude customer service additional charge unhelpful staff slow transaction,1,Mortgage,71,"['insecure', 'distressed', 'terrible', 'manager', 'rude', 'customer', 'service', 'additional', 'charge', 'unhelpful', 'staff', 'slow', 'transaction']",[]
5790,14911,31/10/2015,fee high fee rising high fee,1,Mortgage,29,"['fee', 'high', 'fee', 'rising', 'high', 'fee']",[]
5807,14983,01/11/2015,bad financial advice hope youre proud hope youre proud terrible manager long wait time,1,Mortgage,34,"['bad', 'financial', 'advice', 'hope', 'youre', 'proud', 'hope', 'youre', 'proud', 'terrible', 'manager', 'long', 'wait', 'time']",[]
5813,15002,01/11/2015,terrible manager slow transaction poor interest rate fee,1,Mortgage,72,"['terrible', 'manager', 'slow', 'transaction', 'poor', 'interest', 'rate', 'fee']",[]
5814,15003,01/11/2015,slow transaction great mum great happened limited service,1,Mortgage,32,"['slow', 'transaction', 'great', 'mum', 'great', 'happened', 'limited', 'service']",[]
5822,15022,02/11/2015,great distressed happened terrible manager mum insecure high fee,1,Mortgage,71,"['great', 'distressed', 'happened', 'terrible', 'manager', 'mum', 'insecure', 'high', 'fee']",[]
