Reviews_ID,Date,Review,Rating,Product,District_id
5043,03/08/2016,Stable Interest Rate competitive rates stable interest rate responded quick helpful customer service friendly staff fast transactions.,5,Online Services,7
5044,03/08/2016,Worried About Fraud But helpful customer service efficient secure from fraud easy online banking helped me in a case of fraud.,5,Online Services,20
5045,03/08/2016,Worried About Fraud But helped me in a case of fraud secure from fraud efficient helpful customer service responded quick.,5,Online Services,26
5046,03/08/2016,Stable Interest Rate worried about fraud but wide range of services easy online banking secure from fraud efficient wide range of services.,5,Online Services,22
5047,03/08/2016,Wide Range Of Services fast transactions efficient fast transactions where i lost my PIN helped me in a case of fraud.,5,Online Services,46
5048,03/08/2016,Competitive Rates worried about fraud but where i lost my PIN helpful customer service stable interest rate.,5,Online Services,15
5049,03/08/2016,Competitive Rates waved fees easy online banking worried about fraud but fast transactions waved fees.,5,Online Services,72
5050,03/08/2016,Waved Fees where i lost my PIN competitive rates helpful customer service helped me in a case of fraud secure from fraud fast transactions.,5,Online Services,32
5051,04/08/2016,Easy Online Banking stable interest rate competitive rates.,5,Online Services,5
5052,04/08/2016,Wide Range Of Services easy online banking waved fees responded quick responded quick.,5,Online Services,7
5053,04/08/2016,Efficient friendly staff waved fees secure from fraud friendly staff efficient wide range of services efficient.,5,Online Services,70
5054,04/08/2016,Responded Quick friendly staff helpful customer service.,5,Online Services,3
5055,04/08/2016,Worried About Fraud But stable interest rate efficient competitive rates competitive rates waved fees.,5,Online Services,42
5056,04/08/2016,Easy Online Banking helped me in a case of fraud helped me in a case of fraud efficient fast transactions.,5,Online Services,74
5057,04/08/2016,Helpful Customer Service fast transactions fast transactions wide range of services efficient.,5,Online Services,1
5058,04/08/2016,Helpful Customer Service competitive rates competitive rates friendly staff.,5,Online Services,69
5066,04/08/2016,Secure From Fraud helped me in a case of fraud worried about fraud but competitive rates waved fees secure from fraud responded quick secure from fraud.,5,Online Services,6
5067,04/08/2016,Worried About Fraud But secure from fraud secure from fraud easy online banking competitive rates friendly staff competitive rates.,5,Online Services,62
5068,04/08/2016,Responded Quick wide range of services fast transactions fast transactions competitive rates wide range of services.,5,Online Services,53
5069,04/08/2016,Waved Fees easy online banking wide range of services worried about fraud but fast transactions fast transactions competitive rates.,5,Online Services,41
5070,04/08/2016,Responded Quick helped me in a case of fraud helped me in a case of fraud where i lost my PIN friendly staff.,5,Online Services,64
5071,04/08/2016,Competitive Rates responded quick responded quick.,5,Online Services,30
5072,04/08/2016,Efficient where i lost my PIN helped me in a case of fraud worried about fraud but secure from fraud stable interest rate.,5,Online Services,2
5073,04/08/2016,Helpful Customer Service stable interest rate responded quick secure from fraud.,5,Online Services,3
5074,04/08/2016,Helped Me In A Case Of Fraud easy online banking responded quick wide range of services friendly staff where i lost my PIN wide range of services.,5,Online Services,7
5075,04/08/2016,Where I Lost My Pin fast transactions competitive rates secure from fraud where i lost my PIN easy online banking.,5,Online Services,44
5076,04/08/2016,Efficient fast transactions helped me in a case of fraud secure from fraud stable interest rate helpful customer service.,5,Online Services,57
5077,04/08/2016,Fast Transactions efficient competitive rates.,5,Online Services,2
5078,04/08/2016,Waved Fees secure from fraud waved fees where i lost my PIN.,5,Online Services,15
5079,04/08/2016,Where I Lost My Pin waved fees secure from fraud competitive rates.,5,Online Services,71
5080,04/08/2016,Secure From Fraud responded quick competitive rates helped me in a case of fraud where i lost my PIN helped me in a case of fraud.,5,Online Services,11
5088,04/08/2016,Waved Fees fast transactions wide range of services competitive rates easy online banking excellent financial advice worried but got really helpful advise on remorgaging.,5,Mortgage,36
5089,04/08/2016,Not Bad worried but got really helpful advise on remorgaging easy online banking friendly staff.,5,Mortgage,76
5090,05/08/2016,Not Bad with ease very good wide range of services helpful customer service.,5,Mortgage,3
5095,05/08/2016,Fast Transactions waved fees secure from fraud fast transactions helped me in a case of fraud.,5,Online Services,69
5096,05/08/2016,Waved Fees secure from fraud efficient helpful customer service efficient worried about fraud but.,5,Online Services,37
5097,05/08/2016,Helpful Customer Service competitive rates waved fees wide range of services helped me in a case of fraud waved fees wide range of services efficient.,5,Online Services,1
5098,05/08/2016,Worried About Fraud But wide range of services stable interest rate fast transactions easy online banking secure from fraud wide range of services.,5,Online Services,2
5099,05/08/2016,Responded Quick helpful customer service responded quick.,5,Online Services,9
5100,05/08/2016,Competitive Rates friendly staff wide range of services competitive rates secure from fraud worried about fraud but.,5,Online Services,64
5101,05/08/2016,Where I Lost My Pin competitive rates where i lost my PIN waved fees secure from fraud competitive rates efficient.,5,Online Services,22
5102,05/08/2016,Waved Fees helped me in a case of fraud efficient helpful customer service efficient responded quick.,5,Online Services,75
5103,05/08/2016,Responded Quick fast transactions secure from fraud waved fees wide range of services efficient.,5,Online Services,52
5104,05/08/2016,Fast Transactions responded quick worried about fraud but efficient waved fees friendly staff responded quick.,5,Online Services,5
5105,05/08/2016,Helped Me In A Case Of Fraud responded quick fast transactions easy online banking competitive rates worried about fraud but helpful customer service.,5,Online Services,73
5106,05/08/2016,Helped Me In A Case Of Fraud worried about fraud but competitive rates secure from fraud competitive rates waved fees.,5,Online Services,11
5107,05/08/2016,Competitive Rates worried about fraud but stable interest rate waved fees secure from fraud.,5,Online Services,21
5113,05/08/2016,Not Bad wide range of services helpful customer service helpful customer service worried but got really helpful advise on remorgaging competitive rates with ease.,5,Mortgage,6
5114,05/08/2016,Very Good waved fees waved fees.,5,Mortgage,76
5115,05/08/2016,Responded Quick secure from fraud worried about fraud but waved fees.,5,Online Services,4
5116,05/08/2016,Efficient fast transactions where i lost my PIN fast transactions efficient.,5,Online Services,64
5117,05/08/2016,Stable Interest Rate stable interest rate worried about fraud but secure from fraud secure from fraud.,5,Online Services,70
5118,05/08/2016,Waved Fees secure from fraud competitive rates worried about fraud but competitive rates stable interest rate efficient.,5,Online Services,1
5119,06/08/2016,Where I Lost My Pin waved fees stable interest rate helpful customer service helped me in a case of fraud easy online banking helpful customer service.,5,Online Services,64
5120,06/08/2016,Efficient responded quick fast transactions helped me in a case of fraud responded quick friendly staff.,5,Online Services,7
5121,06/08/2016,Worried About Fraud But stable interest rate responded quick helpful customer service helped me in a case of fraud wide range of services secure from fraud.,5,Online Services,35
5122,06/08/2016,Helped Me In A Case Of Fraud helpful customer service efficient helped me in a case of fraud efficient.,5,Online Services,66
5123,06/08/2016,Fast Transactions waved fees competitive rates.,5,Online Services,44
5124,06/08/2016,Easy Online Banking helped me in a case of fraud helpful customer service.,5,Online Services,66
